NDC Description,NDC,Effective_Date,OTC,Pricing_Unit,Classification_for_Rate_Setting,Corresponding_Generic_Drug_Effective_Date,Explanation_Code,NADAC_Per_Unit,Corresponding_Generic_Drug_NADAC_Per_Unit
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,27808003603,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094201,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,31722094205,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42806011201,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,42858020201,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035701,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035705,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43386035710,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,43547037310,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040011,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,50268040015,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017013,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,57664017088,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040701,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,60687040711,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011510,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011511,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,08/01/2020 12:00:00 AM,N,EA,G,,1,0.13160,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,09/01/2020 12:00:00 AM,N,EA,G,,1,0.13876,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,65162011550,10/01/2020 12:00:00 AM,N,EA,G,,1,0.14485,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086301,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086301,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086301,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086301,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086301,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086301,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086301,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086311,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086311,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086311,03/01/2020 12:00:00 AM,N,EA,G,,1,0.13604,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086311,04/01/2020 12:00:00 AM,N,EA,G,,1,0.13345,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086311,05/01/2020 12:00:00 AM,N,EA,G,,1,0.12769,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086311,06/01/2020 12:00:00 AM,N,EA,G,,1,0.13912,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,68084086311,07/01/2020 12:00:00 AM,N,EA,G,,1,0.13837,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,71930002012,01/01/2020 12:00:00 AM,N,EA,G,,1,0.13195,
HYDROCODONE-ACETAMINOPHEN 7.5-325 MG TABLET,71930002012,02/01/2020 12:00:00 AM,N,EA,G,,1,0.13237,
